"","OBJECTID","noxn"
"1735","ZAF00025",0.266666666666667
"1736","ZAF00026",0.0996
"1737","ZAF00027",0.019125
"1738","ZAF00028",0.0866666666666667
"1739","ZAF00029",0.1485
"1740","ARG00004",1
"1741","BEL00014",5.54166666666667
"1742","BEL00015",1.39416666666667
"1743","BEL00016",1.4725
"1744","BEL00017",4.09074166666667
"1745","BEL00018",3.529
"1746","BEL00019",5.28666666666667
"1747","BEL00020",4.05033333333333
"1748","BEL00021",1.55166666666667
"1749","BEL00023",3.565
"1750","BEL00024",5.08833333333333
"1751","BEL00025",2.84833333333333
"1752","BEL00028",4.64583333333333
"1753","BEL00029",3.78307692307692
"1754","BEL00031",3.3825
"1755","BEL00050",3.13833333333333
"1756","BEL00051",1.63916666666667
"1757","BEL00052",4.22866666666667
"1758","BEL00053",4.31666666666667
"1759","BEL00054",4.88333333333333
"1760","BEL00055",5.55083333333333
"1761","BEL00056",5.12916666666667
"1762","BEL00057",3.4025
"1763","BEL00059",6.29825
"1764","BEL00060",1.28541666666667
"1765","BEL00061",2.5425
"1766","BEL00062",2.56416666666667
"1767","BEL00063",2.50083333333333
"1768","BEL00064",3.5095
"1769","BEL00066",3.24258333333333
"1770","BEL00067",4.43958333333333
"1771","BEL00068",5.15516666666667
"1772","BEL00069",2.6325
"1773","BEL00070",3.23833333333333
"1774","BEL00071",2.1075
"1775","BEL00072",2.50916666666667
"1776","BEL00073",1.43416666666667
"1777","BEL00074",2.96916666666667
"1778","BEL00075",0.94
"1779","BEL00076",4.17666666666667
"1780","BEL00077",3.08909090909091
"1781","JPN00001",1
"1782","JPN00003",2.19166666666667
"1783","JPN00007",1.3075
"1784","JPN00010",0.290833333333333
"1785","JPN00011",0.338333333333333
"1786","JPN00013",0.88
"1787","JPN00014",0.465
"1788","JPN00015",0.684166666666667
"1789","JPN00017",0.6575
"1790","JPN00019",0.103333333333333
"1791","JPN00020",0.0725
"1792","JPN00021",0.72
"1793","JPN00022",0.216666666666667
"1794","JPN00025",1.67666666666667
"1795","JPN00026",0.544
"1796","JPN00027",0.415666666666667
"1797","JPN00028",1.22
"1798","MAR00001",11.7725
"1799","MAR00006",2.6025
"1800","MAR00008",0.650833333333333
"1801","NZL00005",0.0176416666666667
"1802","NZL00006",0.264475
"1803","NZL00007",0.085075
"1804","NZL00008",0.326216666666667
"1805","NZL00009",0.271991666666667
"1806","NZL00010",0.226741666666667
"1807","NZL00011",0.257175
"1808","NZL00012",0.755875
"1809","NZL00013",0.277533333333333
"1810","NZL00014",0.441925
"1811","NZL00015",1.15976666666667
"1812","NZL00016",0.504691666666667
"1813","NZL00017",0.00100833333333333
"1814","NZL00018",0.422033333333333
"1815","NZL00019",1.1927
"1816","NZL00020",0.108941666666667
"1817","NZL00021",0.5679
"1818","NZL00022",0.000783333333333333
"1819","NZL00023",0.270116666666667
"1820","NZL00024",0.050925
"1821","NZL00025",0.3469
"1822","NZL00026",0.118766666666667
"1823","NZL00027",1.91944166666667
"1824","NZL00028",0.248181818181818
"1825","NZL00029",0.0756333333333333
"1826","NZL00030",0.098475
"1827","NZL00031",0.460425
"1828","NZL00032",0.476091666666667
"1829","NZL00033",0.514166666666667
"1830","NZL00034",0.199075
"1831","NZL00035",0.21745
"1832","NZL00036",0.177375
"1833","NZL00037",0.0563416666666667
"1834","NZL00038",0.0553
"1835","NZL00039",0.705658333333333
"1836","NZL00040",0.116975
"1837","NZL00041",0.00704166666666667
"1838","NZL00042",0.155958333333333
"1839","NZL00043",0.309858333333333
"1840","NZL00044",0.173475
"1841","NZL00045",0.0260833333333333
"1842","NZL00046",0.425241666666667
"1843","NZL00047",0.5298
"1844","NZL00048",0.024925
"1845","NZL00049",0.214316666666667
"1846","NZL00050",0.0240166666666667
"1847","NZL00051",0.01515
"1848","NZL00052",0.108325
"1849","NZL00053",0.0400166666666667
"1850","NZL00054",0.0840666666666667
"1851","NZL00055",0.143575
"1852","NZL00056",0.0385833333333333
"1853","NZL00057",0.0318916666666667
"1854","NZL00058",0.015725
"1855","NZL00059",0.3341
"1856","NZL00060",0.0741583333333333
"1857","NZL00061",0.1759
"1858","NZL00062",0.511375
"1859","NZL00063",1.0367
"1860","NZL00064",0.188391666666667
"1861","NZL00065",0.018175
"1862","NZL00066",0.0441333333333333
"1863","NZL00067",0.05615
"1864","NZL00068",0.0308666666666667
"1865","NZL00069",0.02305
"1866","NZL00070",0.015425
"1867","NZL00071",0.0458181818181818
"1868","NZL00072",0.0413
"1869","NZL00073",0.0203916666666667
"1870","NZL00074",0.0735666666666667
"1871","NZL00075",0.145275
"1872","NZL00076",1.17079166666667
"1873","NZL00077",0.271816666666667
"1874","NZL00078",0.64095
"1875","NZL00079",1.17543333333333
"1876","NZL00080",0.222741666666667
"1877","NZL00081",0.00700833333333333
"1878","TZA00001",0
"1879","TZA00003",0.025
"1880","BEL00014",5.77141666666667
"1881","BEL00015",2.587
"1882","BEL00016",3.34791666666667
"1883","BEL00017",4.95308333333333
"1884","BEL00018",3.69675
"1885","BEL00019",5.02672727272727
"1886","BEL00020",4.42541666666667
"1887","BEL00021",1.5635
"1888","BEL00023",3.85633333333333
"1889","BEL00024",5.05883333333333
"1890","BEL00025",3.03083333333333
"1891","BEL00028",5.23033333333333
"1892","BEL00029",5.2078125
"1893","BEL00031",6.78208333333333
"1894","BEL00050",3.39283333333333
"1895","BEL00051",5.09591666666667
"1896","BEL00052",3.532
"1897","BEL00053",4.365
"1898","BEL00054",4.81833333333333
"1899","BEL00055",5.01866666666667
"1900","BEL00056",5.07391666666667
"1901","BEL00057",3.42990909090909
"1902","BEL00059",6.69816666666667
"1903","BEL00060",1.43075
"1904","BEL00061",3.63583333333333
"1905","BEL00062",3.25241666666667
"1906","BEL00063",3.11
"1907","BEL00064",4.5345
"1908","BEL00066",4.39491666666667
"1909","BEL00067",4.75716666666667
"1910","BEL00068",5.17866666666667
"1911","BEL00069",3.14425
"1912","BEL00070",4.38983333333333
"1913","BEL00071",3.715
"1914","BEL00072",3.25683333333333
"1915","BEL00073",4.05758333333333
"1916","BEL00074",3.23491666666667
"1917","BEL00075",2.393
"1918","BEL00076",6.98154545454545
"1919","BEL00077",4.5313
"1920","JPN00001",1
"1921","JPN00007",1.49
"1922","JPN00010",0.34
"1923","JPN00011",0.563333333333333
"1924","JPN00013",0.833333333333333
"1925","JPN00014",0.563333333333333
"1926","JPN00015",0.793333333333333
"1927","JPN00019",0.18
"1928","JPN00020",0.116666666666667
"1929","JPN00021",0.633333333333333
"1930","JPN00028",1.32
"1931","MAR00001",7.53
"1932","MAR00006",1.29666666666667
"1933","MAR00008",0.6
"1934","TZA00003",0.09
