"","OBJECTID","n_export","precip_variability","population","pigs","cattle","flash_flow","average_flow","percent_no_sanitation","proportion_urban"
"247","IND00067",1499.31799316406,156.315765380859,27655.794921875,3.83351232534359,7846.72673765696,0.0968105122447014,0.00992307718843221,64.8115615844727,1
"248","IND00068",225.771438598633,156.748428344727,281866.96875,2.01491002382497,9527.95318477134,0.0815766900777817,0.0183076914399862,64.8115615844727,1
"249","IND00069",273.572631835938,148.802215576172,21353.642578125,0.242096377663485,3093.64186729917,0.0887685418128967,0.0145000005140901,64.8115615844727,0
"250","IND00070",2019.72766113281,154.153350830078,49420.95703125,0.075119667903386,2742.47196017389,0.139721393585205,0.0254615377634764,64.8115615844727,1
"251","IND00071",1141.04577636719,76.6842422485352,18505.345703125,422.961859085934,9736.18422189106,0.288292944431305,302.683319091797,64.8115615844727,1
"252","IND00072",694.184875488281,102.997512817383,29917.583984375,5058.28849818497,1616.73687897082,0.120845921337605,0.00307692307978869,64.8115615844727,0
"253","IRL00001",2575.4521484375,15.707405090332,4578.259765625,588.967500582147,7903.00185766347,0.482132077217102,0.0306153856217861,9.70706653594971,0
"254","IRL00002",99.1770935058594,22.0572872161865,2504.66577148438,93.4526962825962,6342.17863493972,0.46977761387825,15.6301155090332,9.70706653594971,0
"255","IRL00003",148.971908569336,22.0972366333008,2075.99877929688,1181.57313210052,5345.12914338213,0.292752802371979,0.157230764627457,9.70706653594971,0
"256","IRL00004",0,31.8344058990479,1176.1806640625,2051.47312545704,4577.45739019172,0.491733998060226,33.1489219665527,9.70706653594971,0
"257","IRN00001",0.405405730009079,66.4875946044922,6126.322265625,0,1746.66714987628,0.375910520553589,33.5432319641113,12.18798828125,1
"258","IRN00006",96.3945159912109,79.447624206543,433958.40625,0,1277.32470400287,0.301950305700302,14.6591539382935,12.18798828125,1
"259","IRN00009",0,104.418327331543,2473.69067382812,0,1143.24599132975,0,0,12.18798828125,0
"260","IRN00010",96.019645690918,105.13990020752,405983.71875,0,788.665604614477,-0.0393939428031445,0.000500000023748726,12.18798828125,1
