"","OBJECTID","n_export","precip_variability","population","depth_to_groundwater","cattle","average_flow","percent_no_sanitation","clay_percent","flash_flow","sand_percent","pigs","proportion_urban"
"482",482,7746.50048828125,99.8461302804388,736.469787597656,253,151.222029856119,0.0247307699173689,31.0541248321533,15,0.424983471632004,41,1782.99717872139,0
"483",483,635187.25,121.731566088802,4096.8330078125,3,2213.17374463903,0.189538463950157,31.0541248321533,21,0.218730583786964,32,1529.53207457852,0.0500000007450581
"484",484,34182.64453125,102.054643718061,1154193.5,200,0,15.346884727478,31.0541248321533,15,0.422634124755859,41,0,1
"485",485,76332.375,98.1005835344312,53999.5703125,183,275.381717243458,0.0141153847798705,31.0541248321533,15,0.385099679231644,41,4315.30199950597,0
"486",486,5681.96435546875,99.8033982089369,390.890350341797,372,135.802859853878,0.0155769232660532,31.0541248321533,12,0.436422437429428,53,277.636506830991,0
"487",487,221906.109375,118.030318108571,68368.3984375,40,1090.40743260403,0.155076920986176,31.0541248321533,17,0.247255772352219,36,60288.7206327861,0.649999976158142
"488",488,128392,97.0764959745409,22459.126953125,12,505.250337932927,0.0502307713031769,31.0541248321533,17,0.389153748750687,35,2266.45838290161,0
"489",489,139721.203125,127.304323473028,149091.609375,6,804.225404659359,0.121307693421841,31.0541248321533,17,0.253618538379669,40,30426.0627184583,0
"490",490,16433.755859375,98.1427531710824,644.841613769531,439,156.142010642758,0.016499999910593,31.0541248321533,11,0.339130431413651,57,454.591550701819,0
"491",491,209062.09375,121.463254944213,3370.55493164062,3,2167.58109298671,2.07326912879944,31.0541248321533,24,0.206185758113861,33,1456.00946104702,0
"492",492,108184.859375,120.202147376872,3104.1494140625,3,370.113557993184,0.344730764627457,31.0541248321533,25,0.224737972021103,33,61.0493525112263,0
"493",493,3294.37573242188,120.360500546824,262.065307617188,4,305.865573434118,0,31.0541248321533,27,NA,29,3.38570168366893,0
"494",494,92183.703125,94.9419530834329,33109.4296875,183,564.473387829782,609.938354492188,31.0541248321533,19,0.656366765499115,30,8352.19052719646,0
"495",495,179080.5625,126.084069630706,50114.9375,4,5229.65162533406,0.203730762004852,31.0541248321533,14,0.236896246671677,44,11254.1711022516,0
"496",496,177447.828125,122.762497829942,91538.4921875,10,2851.58560583764,48.6767311096191,31.0541248321533,19,0.430605441331863,38,85388.8824166493,0
"497",497,24113.259765625,114.265389246281,997774.3125,7,0,0.112884618341923,31.0541248321533,16,0.255195200443268,39,0,1
"498",498,199704.6875,126.714028182723,41727.90625,4,2187.48274085114,43.6383056640625,31.0541248321533,19,0.369872450828552,35,3416.56476103525,0
"499",499,129807.484375,126.35705902962,98331.515625,10,1117.94181949385,0.120461538434029,31.0541248321533,20,0.244115367531776,35,18506.0998548327,0
"500",500,24113.259765625,112.218108458555,860411.5625,11,0,0.517461538314819,31.0541248321533,16,0.26904234290123,39,0,1
"501",501,79875.703125,97.4602102339705,20611.30859375,41,486.020598236255,0.0634615421295166,31.0541248321533,17,0.383364349603653,39,2192.77703697488,0
"502",502,523687.1875,131.398125754528,56036.57421875,6,5897.76499633451,0.371730774641037,31.0541248321533,16,0.285448491573334,30,2926.4702732363,0
"503",503,616065.5,129.811601333322,46801.5234375,5,7303.92218704905,0.143423080444336,31.0541248321533,16,0.260332316160202,31,694.26488564238,0.360000014305115
"504",504,279239.09375,131.974088953633,90410.3359375,8,3061.42845667107,83.4012680053711,31.0541248321533,16,0.371989727020264,36,6235.49174753878,0
"505",505,279688.4375,113.336025481051,31764.53515625,441,206.799585099429,0.311807692050934,31.0541248321533,16,0.224471136927605,38,12462.9854022841,0.479999989271164
"506",506,105706.4609375,97.4602102339705,20611.30859375,41,486.020598236255,0.0634615421295166,31.0541248321533,19,0.383364349603653,33,2192.77703697488,0
"507",507,105706.4609375,95.9688797948608,28089.3515625,12,1634.50138976663,594.672058105469,31.0541248321533,19,0.657150685787201,32,3803.84884867828,0
"508",508,64243.0859375,115.808641166095,112281.9296875,14,917.868669191961,48.4219245910645,31.0541248321533,17,0.433399647474289,39,20499.879162049,0.980000019073486
"509",509,171452.78125,118.068588484994,79548.1015625,14,9.59494790481035e-06,48.5909233093262,31.0541248321533,18,0.432153344154358,37,86924.714210261,0.779999971389771
"510",510,99151.6953125,97.0550588469433,19895.375,16,461.823719349265,0.113230772316456,31.0541248321533,18,0.283158600330353,38,2288.71962462165,0
"511",511,232540.09375,119.636673848957,53007.453125,8,2981.95835397934,0.412730783224106,31.0541248321533,18,0.199120476841927,37,93302.3854326122,0.0599999986588955
"512",512,158361.15625,115.808641166095,112281.9296875,14,917.868669191961,48.4219245910645,31.0541248321533,17,0.433399647474289,39,20499.879162049,0.980000019073486
"513",513,657432.125,131.646559610082,26851.1171875,4,7484.6745847854,1.48988461494446,31.0541248321533,15,0.255080252885818,31,19081.5058971406,0.5
"514",514,158361.15625,118.515677005666,57908.5,14,0.334842882362082,0.207000002264977,31.0541248321533,17,0.202987089753151,39,84611.8099335317,0.219999998807907
"515",515,293182.96875,115.833831087454,34819.01953125,111,1135.62088759298,48.2698860168457,31.0541248321533,15,0.43448594212532,40,26451.8962802557,0
"516",516,154726.671875,124.617418960675,82438.5859375,5,2858.74321129587,3.51850008964539,31.0541248321533,19,0.305495709180832,37,63943.0964446356,0.600000023841858
"517",517,242256.0625,116.68288025865,39753.98046875,30,0.000492787946732085,0.162115380167961,31.0541248321533,17,0.273665755987167,39,65716.5457526564,0
"518",518,181182.265625,128.976104408988,60593.01953125,5,2711.3992167885,46.0496940612793,31.0541248321533,16,0.378022968769073,36,8882.5185928968,0.519999980926514
"519",519,174083.9375,128.228175121062,62507.58203125,11,2037.42863618799,48.6020393371582,31.0541248321533,20,0.428699493408203,35,21891.8434738192,0.389999985694885
"520",520,268280.90625,118.515677005666,57908.5,14,0.334842882362082,0.207000002264977,31.0541248321533,17,0.202987089753151,39,84611.8099335317,0.219999998807907
"521",521,21757.7109375,98.6540436112763,780.361511230469,250,156.704613258172,0.0131153846159577,31.0541248321533,13,0.44343301653862,48,1565.10925553448,0
"522",522,274559.75,115.833831087454,34819.01953125,111,1135.62088759298,48.2698860168457,31.0541248321533,16,0.43448594212532,42,26451.8962802557,0
"523",523,244420.578125,119.316401294986,59098.7109375,11,0.446602883091092,0.336538463830948,31.0541248321533,18,0.2018221616745,38,95171.1345957042,0.28999999165535
"524",524,277818.3125,116.68288025865,39753.98046875,30,0.000492787946732085,0.162115380167961,31.0541248321533,17,0.273665755987167,40,65716.5457526564,0
"525",525,268280.90625,119.316401294986,59098.7109375,11,0.446602883091092,0.336538463830948,31.0541248321533,18,0.2018221616745,38,95171.1345957042,0.28999999165535
"526",526,183333.046875,128.580582603005,61605.49609375,5,1526.86431948239,0.106653846800327,31.0541248321533,14,0.267380207777023,44,17303.3416783449,0.310000002384186
"527",527,153611.46875,129.097176798488,63785.75390625,8,1554.67779545499,0.193961530923843,31.0541248321533,16,0.262793123722076,43,40588.3973193645,0
"528",528,244420.578125,121.236510823447,53464.9609375,13,8.5422443571299,0.138076916337013,31.0541248321533,18,0.223969042301178,38,104794.622391779,0
"529",529,328971.09375,132.925828111642,21896.97265625,4,3423.69543710096,2.51723074913025,31.0541248321533,16,0.253219991922378,41,2277.00107927451,0
"530",530,277818.3125,118.169613629972,40601.26171875,13,233.94876295453,1.50273072719574,31.0541248321533,17,0.260596662759781,39,67572.387632805,0
"531",531,125.26969909668,80.3517314195222,378.896148681641,69,52.6050863634374,4.94950008392334,31.0541248321533,18,0.485455632209778,44,12.7530244370411,0
"532",532,104372.265625,96.0403953146604,20799.595703125,241,1713.82913860702,587.03662109375,31.0541248321533,19,0.657088220119476,30,9558.29812428743,0
"533",533,46194.8828125,98.8276528083016,3074.8896484375,366,808.056143178521,0.0711153820157051,31.0541248321533,13,0.497310370206833,48,1804.9478353161,0
"534",534,260412.65625,118.169613629972,40601.26171875,13,233.94876295453,1.50273072719574,31.0541248321533,17,0.260596662759781,39,67572.387632805,0
"535",535,276194.15625,134.288706248147,125856.421875,7,7181.27720441797,83.7023468017578,31.0541248321533,16,0.371758669614792,34,25597.23720261,0
"536",536,272098.4375,116.446501669808,80765.9140625,167,2552.177506157,0.219192311167717,31.0541248321533,15,0.248322442173958,45,37771.6550462284,0.5
"537",537,251129.875,118.169613629972,40601.26171875,13,233.94876295453,1.50273072719574,31.0541248321533,16,0.260596662759781,42,67572.387632805,0
"538",538,429317.65625,129.683502268669,33995.703125,5,3627.69633430937,0.119999997317791,31.0541248321533,16,0.270504593849182,40,6887.66437568084,0
"539",539,169251.21875,120.538474807891,116420.421875,8,2998.15034287481,10.1701917648315,31.0541248321533,18,0.330482065677643,39,91292.1460867186,0
"540",540,624883.5,131.823096777445,37063.40625,4,1251.81312603478,3.33238458633423,31.0541248321533,18,0.253379195928574,34,230.857747342426,0
"541",541,91187.4765625,98.1460802132438,17891.423828125,199,1571.8177282255,586.579223632812,31.0541248321533,20,0.657053112983704,30,9986.71511067996,0.0199999995529652
"542",542,177340,133.372895316671,61302.5625,5,2337.53978346119,0.458307683467865,31.0541248321533,15,0.251243978738785,42,10818.8404571767,0.189999997615814
"543",543,91187.4765625,98.0377142421492,603040.8125,13,264.861064302969,0.00292307697236538,31.0541248321533,20,0.353488385677338,30,1927.84917254083,1
